# URE CONTROL TOOL V3.0.3
# Computation date: 2019/03/27 17:48:12
# Analysed streams: GAL258
# Analysed PRN: all PRN
# Analysed services: E1E5a
# Analysed period: 2019/03/01
# Sampling: 120s
# Analysis centre for input files: grg
# This file gives the orbital errors, the errors due to the clock models and the UREs (WUL and global average (Av))
# BGD / TGD and DCB values are monitored in single frequency mode
# Two types of clock BRDC/SP3 adjustments are used for computation: mean and median (med).
SVID;YYYY/MM/DD;HH:MM:SS;dX(m);dY(m);dZ(m);d3D(m);dR(m);dAC(m);dH_mean(m);dB_mean(m);dBGD_mean(m);AdjBGD-DCB_mean(m);URE_WUL_mean(m);URE_Av_mean(m);dH_med(m);dB_med(m);dBGD_med(m);AdjBGD-DCB_med(m);URE_WUL_med(m);URE_Av_med(m)
E03;2019/03/01;20:36:00;3.1602E-01;-1.8759E-01;-3.6466E-01;5.1772E-01;2.8432E-01;4.3266E-01;9.0118E-02;2.3188E-01;0.0000E+00;0.0000E+00;2.8076E-01;1.9741E-01;6.5130E-02;2.5687E-01;0.0000E+00;0.0000E+00;3.0575E-01;2.2151E-01
E04;2019/03/01;20:36:00;-3.8558E-02;2.5518E-01;-1.5568E-02;2.5854E-01;4.2485E-02;2.5503E-01;6.5519E-02;2.3188E-01;0.0000E+00;0.0000E+00;7.8980E-02;4.0309E-02;4.0531E-02;2.5687E-01;0.0000E+00;0.0000E+00;5.5905E-02;3.2604E-02
E05;2019/03/01;20:36:00;2.0467E-01;2.4829E-01;1.5738E-01;3.5820E-01;3.1525E-01;1.7008E-01;3.5315E-01;2.3188E-01;0.0000E+00;0.0000E+00;8.1959E-02;4.8303E-02;3.2817E-01;2.5687E-01;0.0000E+00;0.0000E+00;5.6971E-02;2.8340E-02
E07;2019/03/01;20:36:00;5.7477E-02;7.1663E-02;4.3346E-02;1.0158E-01;-7.2321E-02;7.1329E-02;-4.6715E-01;2.3188E-01;0.0000E+00;0.0000E+00;4.1190E-01;3.9613E-01;-4.9214E-01;2.5687E-01;0.0000E+00;0.0000E+00;4.3689E-01;4.2111E-01
E08;2019/03/01;20:36:00;-3.3268E-03;-1.5233E-01;-8.0549E-02;1.7235E-01;8.4424E-02;1.5026E-01;3.3631E-03;2.3188E-01;0.0000E+00;0.0000E+00;1.1146E-01;8.1949E-02;-2.1625E-02;2.5687E-01;0.0000E+00;0.0000E+00;1.3644E-01;1.0640E-01
E09;2019/03/01;20:36:00;-2.3257E-01;-2.4638E-01;2.9266E-01;4.4771E-01;3.5072E-02;4.4633E-01;1.7519E-01;2.3188E-01;0.0000E+00;0.0000E+00;2.3712E-01;1.5181E-01;1.5020E-01;2.5687E-01;0.0000E+00;0.0000E+00;2.1213E-01;1.2899E-01
E11;2019/03/01;20:36:00;4.1451E-01;2.5375E-01;1.6158E-01;5.1217E-01;2.4436E-02;5.1158E-01;2.1697E-01;2.3188E-01;0.0000E+00;0.0000E+00;3.0330E-01;2.0371E-01;1.9199E-01;2.5687E-01;0.0000E+00;0.0000E+00;2.7831E-01;1.8022E-01
E12;2019/03/01;20:36:00;1.1852E-01;4.2259E-01;-1.2267E-02;4.3906E-01;1.0803E-01;4.2556E-01;7.3189E-02;2.3188E-01;0.0000E+00;0.0000E+00;1.2400E-01;6.3632E-02;4.8201E-02;2.5687E-01;0.0000E+00;0.0000E+00;1.4898E-01;7.9535E-02
E13;2019/03/01;20:36:00;1.9937E-02;3.4005E-02;-2.4406E-02;4.6363E-02;-1.5702E-02;4.3623E-02;-1.7728E-01;2.3188E-01;0.0000E+00;0.0000E+00;1.7135E-01;1.6193E-01;-2.0227E-01;2.5687E-01;0.0000E+00;0.0000E+00;1.9634E-01;1.8691E-01
E15;2019/03/01;20:36:00;3.8620E-02;3.5130E-02;-8.3550E-04;5.2214E-02;1.1791E-02;5.0866E-02;-1.3380E-01;2.3188E-01;0.0000E+00;0.0000E+00;1.5627E-01;1.4554E-01;-1.5878E-01;2.5687E-01;0.0000E+00;0.0000E+00;1.8126E-01;1.7050E-01
E19;2019/03/01;20:36:00;-1.2722E-02;1.5417E-01;1.3206E-01;2.0340E-01;-2.6914E-02;2.0161E-01;3.9376E-02;2.3188E-01;0.0000E+00;0.0000E+00;1.0910E-01;7.0704E-02;1.4387E-02;2.5687E-01;0.0000E+00;0.0000E+00;8.4114E-02;4.8298E-02
E21;2019/03/01;20:36:00;-2.3473E-01;3.5367E-01;3.5919E-02;4.2600E-01;-8.7064E-02;4.1700E-01;-2.4515E-01;2.3188E-01;0.0000E+00;0.0000E+00;2.5001E-01;1.6819E-01;-2.7014E-01;2.5687E-01;0.0000E+00;0.0000E+00;2.7500E-01;1.9205E-01
E24;2019/03/01;20:36:00;-2.5724E-01;1.2164E-01;1.9003E-01;3.4217E-01;1.4874E-02;3.4185E-01;1.0601E-02;2.3188E-01;0.0000E+00;0.0000E+00;7.7568E-02;4.3856E-02;-1.4387E-02;2.5687E-01;0.0000E+00;0.0000E+00;1.0256E-01;5.2431E-02
E25;2019/03/01;20:36:00;-1.9085E-01;3.1662E-01;6.7662E-02;3.7583E-01;5.7501E-02;3.7141E-01;-6.8908E-02;2.3188E-01;0.0000E+00;0.0000E+00;2.0509E-01;1.3413E-01;-9.3896E-02;2.5687E-01;0.0000E+00;0.0000E+00;2.3008E-01;1.5775E-01
E26;2019/03/01;20:36:00;1.5742E-01;1.6568E-01;-1.7496E-01;2.8783E-01;-8.3522E-03;2.8771E-01;-1.8599E-01;2.3188E-01;0.0000E+00;0.0000E+00;2.3985E-01;1.8154E-01;-2.1098E-01;2.5687E-01;0.0000E+00;0.0000E+00;2.6484E-01;2.0607E-01
E27;2019/03/01;20:36:00;-5.9808E-02;-3.7014E-03;1.0734E-01;1.2293E-01;5.9366E-02;1.0765E-01;-3.0152E-03;2.3188E-01;0.0000E+00;0.0000E+00;8.4182E-02;6.2924E-02;-2.8003E-02;2.5687E-01;0.0000E+00;0.0000E+00;1.0917E-01;8.7478E-02
E30;2019/03/01;20:36:00;1.1459E-01;7.9908E-02;9.9895E-02;1.7174E-01;1.3179E-01;1.1012E-01;6.6146E-02;2.3188E-01;0.0000E+00;0.0000E+00;8.6271E-02;6.5010E-02;4.1158E-02;2.5687E-01;0.0000E+00;0.0000E+00;1.1126E-01;8.9568E-02
E31;2019/03/01;20:36:00;5.1159E-02;5.5121E-01;-2.9872E-02;5.5439E-01;2.2871E-02;5.5392E-01;-6.6796E-02;2.3188E-01;0.0000E+00;0.0000E+00;2.0849E-01;1.1393E-01;-9.1784E-02;2.5687E-01;0.0000E+00;0.0000E+00;2.3348E-01;1.3441E-01
E33;2019/03/01;20:36:00;-1.7349E-01;7.8541E-01;-1.6166E-01;8.2043E-01;7.1139E-02;8.1734E-01;1.1352E-01;2.3188E-01;0.0000E+00;0.0000E+00;2.2024E-01;1.1314E-01;8.8533E-02;2.5687E-01;0.0000E+00;0.0000E+00;1.9525E-01;1.0605E-01
E36;2019/03/01;20:36:00;2.5340E-01;8.2537E-03;1.9886E-01;3.2222E-01;1.4317E-01;2.8866E-01;1.8030E-01;2.3188E-01;0.0000E+00;0.0000E+00;1.0267E-01;5.4038E-02;1.5531E-01;2.5687E-01;0.0000E+00;0.0000E+00;7.7679E-02;3.9634E-02
E01;2019/03/01;20:38:00;-1.3143E-01;4.4075E-01;-3.3696E-03;4.5994E-01;-1.5890E-02;4.5966E-01;-1.7079E-01;2.3212E-01;0.0000E+00;0.0000E+00;2.5434E-01;1.6591E-01;-1.9474E-01;2.5607E-01;0.0000E+00;0.0000E+00;2.7828E-01;1.8849E-01
E02;2019/03/01;20:38:00;1.2808E-01;2.7219E-01;6.5226E-03;3.0089E-01;1.9561E-01;2.2863E-01;1.3039E-01;2.3212E-01;0.0000E+00;0.0000E+00;1.0988E-01;6.8536E-02;1.0644E-01;2.5607E-01;0.0000E+00;0.0000E+00;1.3382E-01;9.0771E-02
E03;2019/03/01;20:38:00;3.2139E-01;-1.8365E-01;-3.6422E-01;5.1931E-01;2.8613E-01;4.3337E-01;9.0840E-02;2.3212E-01;0.0000E+00;0.0000E+00;2.8196E-01;1.9845E-01;6.6895E-02;2.5607E-01;0.0000E+00;0.0000E+00;3.0591E-01;2.2155E-01
E04;2019/03/01;20:38:00;-3.8833E-02;2.5288E-01;-1.3512E-02;2.5620E-01;4.1924E-02;2.5275E-01;6.4693E-02;2.3212E-01;0.0000E+00;0.0000E+00;7.8211E-02;3.9912E-02;4.0748E-02;2.5607E-01;0.0000E+00;0.0000E+00;5.4649E-02;3.2293E-02
E05;2019/03/01;20:38:00;2.0563E-01;2.4523E-01;1.6263E-01;3.5899E-01;3.1479E-01;1.7257E-01;3.5689E-01;2.3212E-01;0.0000E+00;0.0000E+00;8.6680E-02;5.2208E-02;3.3294E-01;2.5607E-01;0.0000E+00;0.0000E+00;6.2735E-02;3.2156E-02
E07;2019/03/01;20:38:00;5.9979E-02;6.7500E-02;4.2355E-02;9.9738E-02;-6.7800E-02;7.3149E-02;-4.7167E-01;2.3212E-01;0.0000E+00;0.0000E+00;4.2123E-01;4.0510E-01;-4.9562E-01;2.5607E-01;0.0000E+00;0.0000E+00;4.4517E-01;4.2904E-01
E08;2019/03/01;20:38:00;-7.5520E-04;-1.5152E-01;-8.1117E-02;1.7187E-01;8.4761E-02;1.4951E-01;4.8099E-03;2.3212E-01;0.0000E+00;0.0000E+00;1.1018E-01;8.0842E-02;-1.9135E-02;2.5607E-01;0.0000E+00;0.0000E+00;1.3412E-01;1.0426E-01
E09;2019/03/01;20:38:00;-2.3756E-01;-2.5430E-01;2.9080E-01;4.5350E-01;3.3388E-02;4.5227E-01;1.7655E-01;2.3212E-01;0.0000E+00;0.0000E+00;2.4141E-01;1.5490E-01;1.5261E-01;2.5607E-01;0.0000E+00;0.0000E+00;2.1746E-01;1.3298E-01
E11;2019/03/01;20:38:00;4.1750E-01;2.5445E-01;1.6155E-01;5.1492E-01;2.1704E-02;5.1447E-01;2.1661E-01;2.3212E-01;0.0000E+00;0.0000E+00;3.0622E-01;2.0603E-01;1.9266E-01;2.5607E-01;0.0000E+00;0.0000E+00;2.8228E-01;1.8349E-01
E12;2019/03/01;20:38:00;1.1889E-01;4.2579E-01;-1.3764E-02;4.4229E-01;1.0853E-01;4.2876E-01;7.2401E-02;2.3212E-01;0.0000E+00;0.0000E+00;1.2596E-01;6.4652E-02;4.8456E-02;2.5607E-01;0.0000E+00;0.0000E+00;1.4991E-01;7.9987E-02
E13;2019/03/01;20:38:00;1.3846E-02;2.7652E-02;-3.2850E-02;4.5116E-02;-1.2813E-02;4.3258E-02;-1.7555E-01;2.3212E-01;0.0000E+00;0.0000E+00;1.7236E-01;1.6304E-01;-1.9949E-01;2.5607E-01;0.0000E+00;0.0000E+00;1.9631E-01;1.8697E-01
E15;2019/03/01;20:38:00;4.0991E-02;3.2017E-02;-4.9466E-03;5.2248E-02;1.2887E-02;5.0634E-02;-1.3358E-01;2.3212E-01;0.0000E+00;0.0000E+00;1.5707E-01;1.4639E-01;-1.5752E-01;2.5607E-01;0.0000E+00;0.0000E+00;1.8101E-01;1.7032E-01
E19;2019/03/01;20:38:00;-1.3095E-02;1.5193E-01;1.2666E-01;1.9823E-01;-2.9798E-02;1.9598E-01;3.7796E-02;2.3212E-01;0.0000E+00;0.0000E+00;1.0912E-01;7.1621E-02;1.3851E-02;2.5607E-01;0.0000E+00;0.0000E+00;8.5180E-02;4.9893E-02
E21;2019/03/01;20:38:00;-2.3304E-01;3.5452E-01;3.8645E-02;4.2601E-01;-8.7520E-02;4.1692E-01;-2.4631E-01;2.3212E-01;0.0000E+00;0.0000E+00;2.5070E-01;1.6885E-01;-2.7025E-01;2.5607E-01;0.0000E+00;0.0000E+00;2.7464E-01;1.9172E-01
E24;2019/03/01;20:38:00;-2.5949E-01;1.2074E-01;1.9420E-01;3.4587E-01;1.5305E-02;3.4553E-01;1.0094E-02;2.3212E-01;0.0000E+00;0.0000E+00;7.9290E-02;4.4419E-02;-1.3851E-02;2.5607E-01;0.0000E+00;0.0000E+00;1.0323E-01;5.2762E-02
E25;2019/03/01;20:38:00;-1.8626E-01;3.1699E-01;7.2132E-02;3.7467E-01;5.6778E-02;3.7034E-01;-6.8583E-02;2.3212E-01;0.0000E+00;0.0000E+00;2.0383E-01;1.3312E-01;-9.2528E-02;2.5607E-01;0.0000E+00;0.0000E+00;2.2777E-01;1.5573E-01
E26;2019/03/01;20:38:00;1.5896E-01;1.6532E-01;-1.7454E-01;2.8820E-01;-1.0052E-02;2.8803E-01;-1.8818E-01;2.3212E-01;0.0000E+00;0.0000E+00;2.4044E-01;1.8205E-01;-2.1212E-01;2.5607E-01;0.0000E+00;0.0000E+00;2.6439E-01;2.0556E-01
E27;2019/03/01;20:38:00;-5.7721E-02;-4.8352E-03;1.0773E-01;1.2231E-01;6.0039E-02;1.0656E-01;-2.4886E-03;2.3212E-01;0.0000E+00;0.0000E+00;8.4077E-02;6.3025E-02;-2.6434E-02;2.5607E-01;0.0000E+00;0.0000E+00;1.0802E-01;8.6559E-02
E30;2019/03/01;20:38:00;1.1900E-01;8.1164E-02;9.7507E-02;1.7394E-01;1.3432E-01;1.1052E-01;6.8166E-02;2.3212E-01;0.0000E+00;0.0000E+00;8.6812E-02;6.5484E-02;4.4221E-02;2.5607E-01;0.0000E+00;0.0000E+00;1.1076E-01;8.9014E-02
E31;2019/03/01;20:38:00;5.1692E-02;5.5344E-01;-3.1266E-02;5.5673E-01;2.2569E-02;5.5627E-01;-6.7724E-02;2.3212E-01;0.0000E+00;0.0000E+00;2.0963E-01;1.1461E-01;-9.1670E-02;2.5607E-01;0.0000E+00;0.0000E+00;2.3358E-01;1.3422E-01
E33;2019/03/01;20:38:00;-1.7369E-01;7.8693E-01;-1.6560E-01;8.2271E-01;6.7133E-02;8.1996E-01;1.1436E-01;2.3212E-01;0.0000E+00;0.0000E+00;2.2556E-01;1.1537E-01;9.0418E-02;2.5607E-01;0.0000E+00;0.0000E+00;2.0161E-01;1.0755E-01
E36;2019/03/01;20:38:00;2.5604E-01;8.6127E-03;2.0225E-01;3.2640E-01;1.4318E-01;2.9332E-01;1.8128E-01;2.3212E-01;0.0000E+00;0.0000E+00;1.0464E-01;5.5151E-02;1.5733E-01;2.5607E-01;0.0000E+00;0.0000E+00;8.0692E-02;4.0956E-02
E01;2019/03/01;20:40:00;-1.2811E-01;4.3990E-01;-1.0187E-03;4.5817E-01;-1.7980E-02;4.5782E-01;-1.7398E-01;2.3236E-01;0.0000E+00;0.0000E+00;2.5508E-01;1.6688E-01;-1.9688E-01;2.5526E-01;0.0000E+00;0.0000E+00;2.7798E-01;1.8849E-01
E02;2019/03/01;20:40:00;1.2860E-01;2.7078E-01;4.7642E-03;2.9980E-01;1.9541E-01;2.2736E-01;1.3252E-01;2.3236E-01;0.0000E+00;0.0000E+00;1.0728E-01;6.6372E-02;1.0962E-01;2.5526E-01;0.0000E+00;0.0000E+00;1.3018E-01;8.7533E-02
E03;2019/03/01;20:40:00;3.2706E-01;-1.8077E-01;-3.6353E-01;5.2135E-01;2.8745E-01;4.3494E-01;9.1556E-02;2.3236E-01;0.0000E+00;0.0000E+00;2.8287E-01;1.9907E-01;6.8660E-02;2.5526E-01;0.0000E+00;0.0000E+00;3.0577E-01;2.2115E-01
E04;2019/03/01;20:40:00;-3.9986E-02;2.5112E-01;-1.1563E-02;2.5455E-01;4.1900E-02;2.5108E-01;6.3868E-02;2.3236E-01;0.0000E+00;0.0000E+00;7.7050E-02;3.9272E-02;4.0972E-02;2.5526E-01;0.0000E+00;0.0000E+00;5.4153E-02;3.2076E-02
E05;2019/03/01;20:40:00;2.0588E-01;2.4113E-01;1.6802E-01;3.5883E-01;3.1321E-01;1.7510E-01;3.6062E-01;2.3236E-01;0.0000E+00;0.0000E+00;9.2495E-02;5.7162E-02;3.3773E-01;2.5526E-01;0.0000E+00;0.0000E+00;6.9598E-02;3.7202E-02
E07;2019/03/01;20:40:00;6.3421E-02;6.3548E-02;4.1398E-02;9.8865E-02;-6.3313E-02;7.5933E-02;-4.7619E-01;2.3236E-01;0.0000E+00;0.0000E+00;4.3073E-01;4.1403E-01;-4.9909E-01;2.5526E-01;0.0000E+00;0.0000E+00;4.5362E-01;4.3693E-01
E08;2019/03/01;20:40:00;2.7866E-03;-1.5117E-01;-8.1462E-02;1.7174E-01;8.5553E-02;1.4892E-01;6.2563E-03;2.3236E-01;0.0000E+00;0.0000E+00;1.0938E-01;8.0176E-02;-1.6640E-02;2.5526E-01;0.0000E+00;0.0000E+00;1.3227E-01;1.0256E-01
E09;2019/03/01;20:40:00;-2.4357E-01;-2.6236E-01;2.8862E-01;4.5985E-01;3.1674E-02;4.5875E-01;1.7793E-01;2.3236E-01;0.0000E+00;0.0000E+00;2.4586E-01;1.5805E-01;1.5503E-01;2.5526E-01;0.0000E+00;0.0000E+00;2.2296E-01;1.3704E-01
E11;2019/03/01;20:40:00;4.2112E-01;2.5436E-01;1.6144E-01;5.1778E-01;1.7976E-02;5.1747E-01;2.1624E-01;2.3236E-01;0.0000E+00;0.0000E+00;3.1014E-01;2.0928E-01;1.9334E-01;2.5526E-01;0.0000E+00;0.0000E+00;2.8725E-01;1.8769E-01
E12;2019/03/01;20:40:00;1.1916E-01;4.2803E-01;-1.5191E-02;4.4456E-01;1.0860E-01;4.3109E-01;7.1628E-02;2.3236E-01;0.0000E+00;0.0000E+00;1.2730E-01;6.5353E-02;4.8732E-02;2.5526E-01;0.0000E+00;0.0000E+00;1.5020E-01;8.0039E-02
E13;2019/03/01;20:40:00;6.9204E-03;2.2001E-02;-4.1452E-02;4.7437E-02;-1.1129E-02;4.6113E-02;-1.7382E-01;2.3236E-01;0.0000E+00;0.0000E+00;1.7289E-01;1.6298E-01;-1.9672E-01;2.5526E-01;0.0000E+00;0.0000E+00;1.9579E-01;1.8587E-01
E15;2019/03/01;20:40:00;4.3498E-02;3.0030E-02;-9.0463E-03;5.3626E-02;1.3453E-02;5.1911E-02;-1.3334E-01;2.3236E-01;0.0000E+00;0.0000E+00;1.5766E-01;1.4672E-01;-1.5624E-01;2.5526E-01;0.0000E+00;0.0000E+00;1.8056E-01;1.6960E-01
E19;2019/03/01;20:40:00;-1.3567E-02;1.5074E-01;1.2104E-01;1.9380E-01;-3.3247E-02;1.9092E-01;3.6208E-02;2.3236E-01;0.0000E+00;0.0000E+00;1.0982E-01;7.3095E-02;1.3311E-02;2.5526E-01;0.0000E+00;0.0000E+00;8.6919E-02;5.2075E-02
E21;2019/03/01;20:40:00;-2.3082E-01;3.5425E-01;4.1340E-02;4.2483E-01;-8.7559E-02;4.1571E-01;-2.4745E-01;2.3236E-01;0.0000E+00;0.0000E+00;2.5154E-01;1.6986E-01;-2.7035E-01;2.5526E-01;0.0000E+00;0.0000E+00;2.7444E-01;1.9174E-01
E24;2019/03/01;20:40:00;-2.6129E-01;1.2101E-01;1.9854E-01;3.4976E-01;1.6068E-02;3.4939E-01;9.5856E-03;2.3236E-01;0.0000E+00;0.0000E+00;8.1375E-02;4.5066E-02;-1.3311E-02;2.5526E-01;0.0000E+00;0.0000E+00;1.0427E-01;5.3290E-02
E25;2019/03/01;20:40:00;-1.8212E-01;3.1822E-01;7.6774E-02;3.7460E-01;5.6172E-02;3.7036E-01;-6.8254E-02;2.3236E-01;0.0000E+00;0.0000E+00;2.0291E-01;1.3225E-01;-9.1150E-02;2.5526E-01;0.0000E+00;0.0000E+00;2.2581E-01;1.5385E-01
E26;2019/03/01;20:40:00;1.5936E-01;1.6480E-01;-1.7417E-01;2.8791E-01;-1.1619E-02;2.8767E-01;-1.9038E-01;2.3236E-01;0.0000E+00;0.0000E+00;2.4103E-01;1.8268E-01;-2.1327E-01;2.5526E-01;0.0000E+00;0.0000E+00;2.6393E-01;2.0516E-01
E27;2019/03/01;20:40:00;-5.5340E-02;-6.8338E-03;1.0784E-01;1.2141E-01;6.1055E-02;1.0494E-01;-1.9622E-03;2.3236E-01;0.0000E+00;0.0000E+00;8.4194E-02;6.3443E-02;-2.4859E-02;2.5526E-01;0.0000E+00;0.0000E+00;1.0709E-01;8.5959E-02
E30;2019/03/01;20:40:00;1.2246E-01;8.1930E-02;9.4920E-02;1.7527E-01;1.3602E-01;1.1054E-01;7.0179E-02;2.3236E-01;0.0000E+00;0.0000E+00;8.6459E-02;6.5147E-02;4.7282E-02;2.5526E-01;0.0000E+00;0.0000E+00;1.0936E-01;8.7639E-02
E31;2019/03/01;20:40:00;5.3356E-02;5.5623E-01;-3.2745E-02;5.5974E-01;2.1282E-02;5.5934E-01;-6.8660E-02;2.3236E-01;0.0000E+00;0.0000E+00;2.0997E-01;1.1460E-01;-9.1556E-02;2.5526E-01;0.0000E+00;0.0000E+00;2.3287E-01;1.3326E-01
E33;2019/03/01;20:40:00;-1.7456E-01;7.8724E-01;-1.6951E-01;8.2398E-01;6.3619E-02;8.2153E-01;1.1521E-01;2.3236E-01;0.0000E+00;0.0000E+00;2.3017E-01;1.1741E-01;9.2309E-02;2.5526E-01;0.0000E+00;0.0000E+00;2.0727E-01;1.0908E-01
E36;2019/03/01;20:40:00;2.5965E-01;8.9615E-03;2.0547E-01;3.3124E-01;1.4301E-01;2.9878E-01;1.8224E-01;2.3236E-01;0.0000E+00;0.0000E+00;1.0695E-01;5.6458E-02;1.5934E-01;2.5526E-01;0.0000E+00;0.0000E+00;8.4051E-02;4.2509E-02
E01;2019/03/01;20:42:00;-1.2370E-01;4.3858E-01;1.4272E-03;4.5570E-01;-2.0826E-02;4.5522E-01;-1.7848E-01;2.3392E-01;0.0000E+00;0.0000E+00;2.5624E-01;1.6836E-01;-1.9901E-01;2.5445E-01;0.0000E+00;0.0000E+00;2.7677E-01;1.8776E-01
